,Open,High,Low,Close,Volume,Signal
3157,0.1948483335203888,0.1948483335203888,0.19025315095549244,0.19117218255996704,273739200,SELL
3158,0.19484823942184448,0.19668631401438944,0.19117209023675458,0.19484823942184448,127870400,SELL
3159,0.19484821274416925,0.19668628708505395,0.18933398972151513,0.19209110736846924,225568000,SELL
3160,0.19117212474523584,0.19117212474523584,0.1856570777979412,0.18933404982089996,162937600,SELL
3161,0.19117209168099122,0.19852439010671505,0.1893340170745603,0.19301016628742218,143539200,BUY
3162,0.1930102365116912,0.19852446233726354,0.1911721612365004,0.19668638706207275,226632000,BUY
3163,0.1966864090005997,0.1985244844808106,0.19117218255996704,0.19117218255996704,149531200,SELL
3164,0.19301016628742218,0.19301016628742218,0.1865769113005418,0.19301016628742218,134489600,BUY
3165,0.19301022159632636,0.19484829672947512,0.18198094862305336,0.1856570988893509,255785600,SELL
3166,0.1783047318458557,0.18381895518839664,0.17646665739834208,0.1783047318458557,276640000,BUY
3167,0.1801428198814392,0.18381896905375633,0.17278969936266922,0.1801428198814392,257723200,SELL
3168,0.17830475847301724,0.18381898263902546,0.17830475847301724,0.1819809079170227,85960000,BUY
3169,0.17922384205895994,0.18749599619688007,0.17830479835675583,0.1856570988893509,172032000,BUY
3170,0.18565707034628573,0.18749596737110144,0.1819809206451624,0.18289995193481445,111036800,SELL
3171,0.18198089446759777,0.1856570436399149,0.1755476395516707,0.1801428198814392,146496000,SELL
3172,0.1783047514613787,0.18749594688415527,0.1783047514613787,0.18749594688415527,110488000,BUY
3173,0.18749595425722745,0.18749595425722745,0.18014283319501997,0.1819809079170227,130950400,SELL
3174,0.183818981051445,0.18565705575757294,0.18014283163918915,0.183818981051445,76574400,BUY
3175,0.18381898263902546,0.1856570573610282,0.17830475847301724,0.1819809079170227,113176000,SELL
3176,0.1819809079170227,0.18381898263902546,0.17830475847301724,0.1819809079170227,94550400,SELL
3177,0.17830472004683787,0.1828998997259162,0.1746285713950736,0.17554761469364166,236745600,SELL
3178,0.17646670934585568,0.17646670934585568,0.16911358721714678,0.17187069356441498,274904000,SELL
3179,0.16727550327777863,0.16911357816802308,0.16543742838753417,0.16727550327777863,335988800,SELL
3180,0.1663564719682853,0.16911357816802308,0.16176127860704526,0.16727550327777863,192841600,BUY
